City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI
Thiruvananthapuram,2020-01-08,16.57,37.56,7.44,15.99,14.51,10.52,0.84,7.55,35.46,73.0
Thiruvananthapuram,2020-01-09,31.99,57.01,11.33,23.64,21.74,10.42,0.99,8.15,40.21,74.0
Thiruvananthapuram,2020-01-10,46.1,65.95,10.7,24.85,21.84,10.2,1.06,8.58,33.62,82.0
Thiruvananthapuram,2020-01-11,35.23,55.43,11.59,30.0,25.34,10.54,1.01,9.89,46.81,89.0
Thiruvananthapuram,2020-01-12,34.52,50.54,8.91,22.22,19.01,11.28,0.82,10.6,50.65,83.0
Thiruvananthapuram,2020-01-13,45.18,72.0,9.89,26.77,22.24,13.4,0.97,9.13,51.15,87.0
Thiruvananthapuram,2020-01-14,48.75,85.45,9.38,26.54,21.71,12.97,0.91,8.56,58.43,82.0
Thiruvananthapuram,2020-01-15,61.78,90.09,8.02,25.43,20.0,13.8,1.06,8.77,58.14,97.0
Thiruvananthapuram,2020-01-16,47.74,74.82,10.18,27.92,23.08,13.92,0.97,8.71,54.89,98.0
Thiruvananthapuram,2020-01-17,38.16,69.87,9.09,24.09,20.17,14.39,0.95,8.61,54.29,85.0
Thiruvananthapuram,2020-01-18,31.66,59.79,11.3,24.82,22.34,17.61,0.88,9.17,46.57,68.0
Thiruvananthapuram,2020-01-19,28.79,56.6,9.67,23.12,20.12,17.17,0.94,8.79,38.07,66.0
Thiruvananthapuram,2020-01-20,31.86,58.42,12.36,24.67,23.15,15.22,1.15,7.65,29.1,79.0
Thiruvananthapuram,2020-01-21,25.78,52.01,11.01,22.73,20.99,12.71,1.04,8.05,34.92,65.0
Thiruvananthapuram,2020-01-22,22.57,55.34,11.28,22.81,21.27,12.35,0.99,8.46,37.51,66.0
Thiruvananthapuram,2020-01-23,25.61,53.17,12.37,23.56,22.52,11.63,1.06,8.76,33.38,65.0
Thiruvananthapuram,2020-01-24,30.53,60.35,9.63,21.07,19.01,11.88,1.06,7.8,36.8,66.0
Thiruvananthapuram,2020-01-25,29.85,65.88,10.49,22.96,20.7,11.39,1.03,7.75,41.96,71.0
Thiruvananthapuram,2020-01-26,29.88,55.09,8.15,17.18,15.71,9.91,0.85,8.42,52.55,71.0
Thiruvananthapuram,2020-01-27,28.72,59.45,8.98,20.0,17.9,10.35,0.87,9.13,53.33,71.0
Thiruvananthapuram,2020-01-28,38.14,80.21,8.58,22.43,18.86,11.06,0.97,8.24,53.45,77.0
Thiruvananthapuram,2020-01-29,55.14,91.03,8.9,26.53,21.31,10.71,1.13,9.48,52.46,94.0
Thiruvananthapuram,2020-01-30,50.29,88.7,7.82,20.44,17.2,11.9,1.07,9.09,53.25,93.0
Thiruvananthapuram,2020-01-31,43.18,86.73,8.62,23.19,19.26,14.26,1.05,8.28,56.73,98.0
Thiruvananthapuram,2020-02-01,42.92,71.66,8.23,18.95,16.72,14.53,0.92,7.65,51.58,83.0
Thiruvananthapuram,2020-02-02,32.97,57.62,8.1,16.57,15.36,14.34,0.83,7.72,55.43,69.0
Thiruvananthapuram,2020-02-03,38.13,68.97,9.36,24.45,20.58,14.4,1.04,7.37,47.23,73.0
Thiruvananthapuram,2020-02-04,30.37,53.71,9.94,20.46,18.92,14.86,0.88,9.16,44.03,65.0
Thiruvananthapuram,2020-02-05,36.27,62.33,8.88,19.56,17.58,13.96,1.0,8.28,41.08,69.0
Thiruvananthapuram,2020-02-06,27.97,60.73,8.36,17.95,16.31,13.32,0.87,8.51,46.71,71.0
Thiruvananthapuram,2020-02-07,32.0,56.28,9.4,16.95,16.61,12.38,0.92,9.66,40.6,63.0
Thiruvananthapuram,2020-02-08,38.32,61.92,9.56,17.99,17.3,13.06,0.98,10.1,48.19,70.0
Thiruvananthapuram,2020-02-09,36.14,60.54,7.77,18.42,16.08,11.37,0.95,10.59,51.13,68.0
Thiruvananthapuram,2020-02-10,98.87,134.53,8.71,23.62,19.62,19.45,1.29,10.76,52.3,215.0
Thiruvananthapuram,2020-02-11,39.01,70.15,9.95,23.63,20.62,12.64,1.02,11.91,46.07,84.0
Thiruvananthapuram,2020-02-12,36.41,64.86,4.89,22.49,15.94,12.89,1.09,10.17,44.08,72.0
Thiruvananthapuram,2020-02-13,42.33,69.38,9.31,21.5,21.6,14.09,1.15,8.53,43.74,73.0
Thiruvananthapuram,2020-02-14,37.2,63.63,8.61,22.65,27.09,10.73,0.87,5.63,48.64,83.0
Thiruvananthapuram,2020-02-15,44.53,70.41,7.0,20.72,23.14,8.17,0.86,4.36,50.41,82.0
Thiruvananthapuram,2020-02-16,51.95,80.15,8.14,17.85,19.38,9.31,1.02,8.11,46.08,85.0
Thiruvananthapuram,2020-02-17,58.39,82.96,9.66,23.93,29.22,11.5,0.95,5.11,52.61,108.0
Thiruvananthapuram,2020-02-18,42.38,67.89,6.82,23.28,25.09,8.31,0.73,5.63,63.0,100.0
Thiruvananthapuram,2020-02-19,40.38,67.59,7.61,25.06,27.45,8.77,0.66,6.48,69.11,98.0
Thiruvananthapuram,2020-02-20,48.83,74.67,7.79,27.54,29.23,9.11,0.82,6.87,55.25,89.0
Thiruvananthapuram,2020-02-21,38.85,62.19,9.43,25.97,30.22,10.67,0.79,7.58,43.76,81.0
Thiruvananthapuram,2020-02-22,44.96,68.21,9.26,26.83,30.14,11.39,1.01,6.61,47.92,92.0
Thiruvananthapuram,2020-02-23,32.33,49.54,8.26,22.12,26.02,8.9,0.75,5.49,55.44,89.0
Thiruvananthapuram,2020-02-24,36.26,58.64,10.44,25.2,30.68,10.46,0.99,5.74,42.28,86.0
Thiruvananthapuram,2020-02-25,36.83,61.57,8.61,27.32,30.7,9.83,1.02,6.29,51.43,89.0
Thiruvananthapuram,2020-02-26,38.81,60.79,7.97,24.06,27.43,8.65,1.03,5.08,54.66,92.0
Thiruvananthapuram,2020-02-27,36.46,59.85,6.65,24.81,27.4,10.11,1.1,6.73,51.53,102.0
Thiruvananthapuram,2020-02-28,38.7,68.88,8.74,28.39,31.28,9.67,1.29,5.78,46.5,93.0
Thiruvananthapuram,2020-02-29,42.26,123.28,9.29,24.9,28.6,9.92,1.07,6.48,52.67,126.0
Thiruvananthapuram,2020-03-01,32.56,55.13,6.52,17.26,20.74,8.65,0.98,6.67,50.62,100.0
Thiruvananthapuram,2020-03-02,30.9,59.61,8.8,23.26,27.52,9.85,1.39,5.51,47.03,96.0
Thiruvananthapuram,2020-03-03,28.39,50.14,11.74,24.1,31.6,12.44,1.82,4.75,35.92,100.0
Thiruvananthapuram,2020-03-04,40.19,88.17,12.81,24.17,33.09,13.9,2.17,3.82,29.52,107.0
Thiruvananthapuram,2020-03-05,37.47,63.93,13.16,27.82,37.12,13.63,1.52,4.91,31.83,110.0
Thiruvananthapuram,2020-03-06,30.49,58.67,10.1,19.07,25.21,11.85,0.73,4.42,27.06,76.0
Thiruvananthapuram,2020-03-07,32.73,55.47,8.31,15.07,15.69,8.02,0.84,6.27,24.6,64.0
Thiruvananthapuram,2020-03-08,28.37,54.46,7.83,10.35,10.24,9.36,0.97,6.45,30.78,64.0
Thiruvananthapuram,2020-03-09,26.95,54.84,7.45,15.07,12.49,7.42,1.05,6.92,37.24,68.0
Thiruvananthapuram,2020-03-10,37.64,62.34,7.18,18.15,15.96,8.27,1.08,6.41,39.97,73.0
Thiruvananthapuram,2020-03-11,29.75,56.42,6.12,17.57,17.83,7.97,1.1,6.12,40.62,74.0
Thiruvananthapuram,2020-03-12,31.49,59.96,6.37,17.69,17.78,7.33,1.05,7.67,44.33,74.0
Thiruvananthapuram,2020-03-13,29.1,54.95,5.68,19.15,19.63,7.22,1.08,7.02,50.3,87.0
Thiruvananthapuram,2020-03-14,31.04,60.48,5.34,15.33,15.23,7.63,0.92,8.57,47.0,85.0
Thiruvananthapuram,2020-03-15,25.49,53.51,7.55,11.74,12.35,10.8,0.74,8.75,43.06,60.0
Thiruvananthapuram,2020-03-16,30.67,60.2,5.67,16.04,14.77,9.49,0.93,8.27,45.65,62.0
Thiruvananthapuram,2020-03-17,39.09,70.74,5.32,15.24,15.24,7.25,1.03,7.16,41.94,74.0
Thiruvananthapuram,2020-03-18,20.54,47.79,6.42,16.74,18.01,7.09,1.04,7.17,41.09,67.0
Thiruvananthapuram,2020-03-19,25.51,52.54,7.94,15.12,15.9,7.78,0.97,7.53,45.49,68.0
Thiruvananthapuram,2020-03-20,31.27,61.65,6.1,16.67,18.68,6.93,1.06,6.45,45.88,77.0
Thiruvananthapuram,2020-03-21,30.55,59.67,5.83,13.65,15.88,6.37,0.97,5.17,42.77,71.0
Thiruvananthapuram,2020-03-22,27.46,49.53,11.34,10.02,12.15,6.42,0.88,5.66,45.7,66.0
Thiruvananthapuram,2020-03-23,27.12,54.5,4.9,11.21,12.5,5.09,0.96,5.54,40.42,65.0
Thiruvananthapuram,2020-03-24,21.74,41.48,6.99,8.39,9.77,5.09,0.87,6.32,42.23,57.0
Thiruvananthapuram,2020-03-25,25.26,46.73,7.27,7.82,10.05,4.87,0.85,5.9,38.14,68.0
Thiruvananthapuram,2020-03-26,25.07,46.63,5.59,8.44,11.58,4.91,0.88,5.55,42.63,70.0
Thiruvananthapuram,2020-03-27,29.67,52.78,3.34,8.37,11.17,3.86,0.96,4.42,53.93,74.0
Thiruvananthapuram,2020-03-28,28.9,54.61,3.34,8.43,11.03,4.26,0.94,5.04,49.23,78.0
Thiruvananthapuram,2020-03-29,18.2,45.16,3.57,9.41,9.53,6.06,0.77,5.81,36.25,60.0
Thiruvananthapuram,2020-03-30,20.38,48.86,7.66,8.49,10.76,7.48,0.72,7.88,35.2,52.0
Thiruvananthapuram,2020-03-31,19.28,49.22,7.39,7.91,10.18,7.1,0.65,6.65,40.33,70.0
Thiruvananthapuram,2020-04-01,15.98,48.32,7.47,7.98,10.28,7.32,0.67,6.46,36.55,55.0
Thiruvananthapuram,2020-04-02,23.01,56.02,7.49,7.13,9.85,8.01,0.68,7.38,38.57,61.0
Thiruvananthapuram,2020-04-03,27.02,56.3,5.27,7.28,9.19,6.64,0.6,6.11,46.56,60.0
Thiruvananthapuram,2020-04-04,28.89,55.61,5.38,8.15,11.04,5.46,0.48,5.47,44.84,66.0
Thiruvananthapuram,2020-04-05,25.56,46.5,5.46,9.01,12.11,5.33,0.46,4.28,37.6,60.0
Thiruvananthapuram,2020-04-06,16.88,31.28,4.32,10.18,13.71,5.55,0.32,4.24,30.17,59.0
Thiruvananthapuram,2020-04-07,18.57,35.34,5.7,9.56,12.7,4.97,0.46,6.0,34.58,53.0
Thiruvananthapuram,2020-04-08,18.85,37.62,5.44,8.86,12.09,4.39,0.47,5.79,51.56,61.0
Thiruvananthapuram,2020-04-09,19.06,45.18,3.37,7.91,9.92,4.37,0.52,5.76,46.01,63.0
Thiruvananthapuram,2020-04-10,17.15,43.1,5.35,7.61,10.94,4.08,0.51,5.4,39.11,56.0
Thiruvananthapuram,2020-04-11,20.62,49.68,5.58,7.52,11.12,4.2,0.5,5.29,35.92,55.0
Thiruvananthapuram,2020-04-12,22.32,46.43,3.16,6.32,8.44,4.12,0.49,5.43,39.28,58.0
Thiruvananthapuram,2020-04-13,24.24,52.42,5.43,7.3,10.89,4.0,0.51,5.7,43.58,63.0
Thiruvananthapuram,2020-04-14,23.55,49.73,5.5,6.46,10.24,4.02,0.49,6.31,40.95,66.0
Thiruvananthapuram,2020-04-15,18.34,35.83,5.47,5.66,9.68,4.04,0.46,5.28,36.84,52.0
Thiruvananthapuram,2020-04-16,15.59,26.06,5.9,6.31,10.07,6.14,0.49,5.9,36.95,50.0
Thiruvananthapuram,2020-04-17,14.81,26.14,5.08,6.76,10.11,6.7,0.5,6.13,40.74,62.0
Thiruvananthapuram,2020-04-18,13.37,21.02,5.0,6.13,9.38,5.66,0.42,5.17,42.84,56.0
Thiruvananthapuram,2020-04-19,10.74,20.13,5.07,6.07,9.55,4.97,0.38,5.05,28.32,49.0
Thiruvananthapuram,2020-04-20,15.01,27.65,3.25,7.99,9.71,6.01,0.48,5.8,29.78,46.0
Thiruvananthapuram,2020-04-21,13.77,31.6,5.61,8.41,12.1,6.16,0.49,5.74,32.43,53.0
Thiruvananthapuram,2020-04-22,15.9,30.51,5.53,8.4,12.05,5.94,0.48,5.72,33.23,51.0
Thiruvananthapuram,2020-04-23,15.97,35.6,5.62,8.08,11.93,6.01,0.42,5.17,29.95,50.0
Thiruvananthapuram,2020-04-24,15.73,38.65,3.5,7.8,9.99,5.83,0.43,5.51,30.46,59.0
Thiruvananthapuram,2020-04-25,18.42,41.47,7.02,8.36,13.06,5.89,0.45,5.31,30.76,53.0
Thiruvananthapuram,2020-04-26,23.19,57.7,5.3,6.97,10.66,5.54,0.4,5.57,35.45,58.0
Thiruvananthapuram,2020-04-27,14.13,34.27,5.6,8.98,12.48,5.65,0.49,5.5,42.41,63.0
Thiruvananthapuram,2020-04-28,23.84,44.32,6.27,10.01,13.8,5.73,0.44,5.62,44.55,60.0
Thiruvananthapuram,2020-04-29,18.54,34.48,6.17,9.67,13.35,5.93,0.51,5.52,38.97,57.0
Thiruvananthapuram,2020-04-30,20.57,48.19,6.28,9.52,13.56,5.84,0.46,5.32,39.23,57.0
Thiruvananthapuram,2020-05-01,17.43,43.59,5.67,8.01,11.8,5.71,0.45,5.29,34.11,54.0
Thiruvananthapuram,2020-05-02,23.64,48.64,5.75,7.73,11.75,5.78,0.49,5.4,40.83,55.0
Thiruvananthapuram,2020-05-03,18.36,47.16,3.01,5.68,7.91,5.59,0.46,5.36,38.72,58.0
Thiruvananthapuram,2020-05-04,25.86,47.67,16.54,8.81,23.24,16.12,0.45,5.42,36.06,55.0
Thiruvananthapuram,2020-05-05,25.74,54.3,26.19,9.57,33.73,26.08,0.47,5.23,42.54,63.0
Thiruvananthapuram,2020-05-06,20.76,45.58,26.29,11.07,34.8,26.58,0.58,5.68,37.83,66.0
Thiruvananthapuram,2020-05-07,18.51,47.43,27.93,11.05,35.5,25.58,0.51,6.11,29.32,59.0
Thiruvananthapuram,2020-05-08,13.96,36.69,26.05,10.21,33.45,25.69,0.47,5.19,24.44,61.0
Thiruvananthapuram,2020-05-09,15.85,39.05,26.69,11.5,35.24,26.23,0.58,5.46,26.44,63.0
Thiruvananthapuram,2020-05-10,14.9,37.16,25.59,7.09,30.83,24.99,0.43,5.92,30.16,63.0
Thiruvananthapuram,2020-05-11,13.68,34.67,26.22,10.53,33.99,25.61,0.53,5.88,24.78,66.0
